isbn,titulo,Autor,precio,link,categoria
9789566205784,Maldita Roma,"POSTEGUILLO, SANTIAGO",30000,https://www.antartica.cl/maldita-roma-9789566205784.html,Literatura
9789566196747,Los Dos Amores De Mi Vida,"JENKINS REID, TAYLOR",17900,https://www.antartica.cl/los-dos-amores-de-mi-vida-9789566196747.html,Literatura
9788408292630,Asesinato Para Principiantes. Edicion Especial,"JACKSON, HOLLY",29900,https://www.antartica.cl/asesinato-para-principiantes-edicion-especial-9788408292630.html,Literatura
9789566129738,El Niño Que Perdio La Guerra,"NAVARRO, JULIA",25000,https://www.antartica.cl/el-nino-que-perdio-la-guerra-9789566129738.html,Literatura
9789566129851,El Niño Que Perdio La Guerra,"NAVARRO, JULIA",25000,https://www.antartica.cl/el-nino-que-perdio-la-guerra-9789566129851.html,Literatura
9786313003075,Pecador. Ruega Por Nosotros Pecadores,"SIMONE, SIERRA",16990,https://www.antartica.cl/pecador-ruega-por-nosotros-pecadores-9786313003075.html,Literatura
9789566390251,Guarde El Anochecer En El Cajon,"KANG, HAN",17000,https://www.antartica.cl/guarde-el-anochecer-en-el-cajon-9789566390251.html,Literatura
9789566368342,Retratos De Jazz,"MURAKAMI, HARUKI",19120,https://www.antartica.cl/retratos-de-jazz-9789566368342.html,Literatura
9789566293712,Ultimos Dias En Berlin,"SANCHEZ GARNICA, PALOMA",16900,https://www.antartica.cl/ultimos-dias-en-berlin-9789566293712.html,Literatura
9789564080932,El Libro Negro De Las Horas,"GARCIA SAENZ, EVA",19900,https://www.antartica.cl/el-libro-negro-de-las-horas-9789564080932.html,Literatura
9789566056850,Roma Soy Yo,"POSTEGUILLO, SANTIAGO",22400,https://www.antartica.cl/roma-soy-yo-9789566056850.html,Literatura
9788417928797,Mujercitas,"ALCOTT, LOUISA MAY",15192,https://www.antartica.cl/mujercitas-9788417928797.html,Literatura
9788497944625,Orgullo Y Prejuicio,"AUSTEN, JANE",14391,https://www.antartica.cl/orgullo-y-prejuicio-9788497944625.html,Literatura
,,,,,Literatura
