isbn,titulo,Autor,precio,link,categoria
9789878935591,12 Pasos Para Ser Un Buen Jefe,"ALLES, MARTHA",16990,https://www.antartica.cl/12-pasos-para-ser-un-buen-jefe-9789878935591.html,Economia y administracion
9789878935607,12 Pasos Para Delegar Efectivamente,"ALLES, MARTHA",17920,https://www.antartica.cl/12-pasos-para-delegar-efectivamente-9789878935607.html,Economia y administracion
9788416997848,El Poder De Ser Valiosos,"SCHWARZENEGGER, ARNOLD",16900,https://www.antartica.cl/el-poder-de-ser-valiosos-9788416997848.html,Economia y administracion
9789566289050,Ordena Las Finanzas De Tu Casa Y Se Feliz,"SEPULVEDA JORQUERA, AURORA",9900,https://www.antartica.cl/ordena-las-finanzas-de-tu-casa-y-se-feliz-9789566289050.html,Economia y administracion
9789564085548,Manual Del Sueño Americano,"MORANO, ESTEBAN",22900,https://www.antartica.cl/manual-del-sueno-americano-9789564085548.html,Economia y administracion
9786073840125,Proceso Creativo,"SALLES, EDUARDO",22000,https://www.antartica.cl/proceso-creativo-9786073840125.html,Economia y administracion
9788466678100,Las Mujeres Facturan,"DOMINGUEZ, YOLANDA",18000,https://www.antartica.cl/las-mujeres-facturan-9788466678100.html,Economia y administracion
9786073839792,Habitos De Equipo,"GILKEY, CHARLIE",18000,https://www.antartica.cl/habitos-de-equipo-9786073839792.html,Economia y administracion
9789561237582,Con Peras E Inversiones,"ACKERMANN, FRANCISCO",10960,https://www.antartica.cl/con-peras-e-inversiones-9789561237582.html,Economia y administracion
9786316544209,Todo Valio La Pena,"TRAMEZZANI, MARIA LAURA",18970,https://www.antartica.cl/todo-valio-la-pena-9786316544209.html,Economia y administracion
9789564063881,Rayografia Del Consumidor,"BUSTAMANTE, LUIS ALBERTO",14990,https://www.antartica.cl/rayografia-del-consumidor-9789564063881.html,Economia y administracion
9786316544117,Marketing Digital Para Instituciones Educativas,"MANES, JUAN MANUEL",18970,https://www.antartica.cl/marketing-digital-para-instituciones-educativas-9786316544117.html,Economia y administracion
9786316544216,Liderazgo Para Los Tiempo Actuales,"GOLDVARG, DAMIAN",22130,https://www.antartica.cl/liderazgo-para-los-tiempo-actuales-9786316544216.html,Economia y administracion
9789566195993,La Cancion Del Lider,"GODIN, SETH",11920,https://www.antartica.cl/la-cancion-del-lider-9789566195993.html,Economia y administracion
9786316544100,Finanzas Para Empresas Competitivas (2° Edicion),"MONDINO, DIANA",27410,https://www.antartica.cl/finanzas-para-empresas-competitivas-2-edicion-9786316544100.html,Economia y administracion
9789562586597,Yo Amo El Dinero Y El Dinero Me Ama A Mi,,11900,https://www.antartica.cl/yo-amo-el-dinero-y-el-dinero-me-ama-a-mi.html,Economia y administracion
9789562586597,Yo Amo El Dinero Y El Dinero Me Ama A Mi,"FLAQUE, MARIA JOSE",11900,https://www.antartica.cl/yo-amo-el-dinero-y-el-dinero-me-ama-a-mi-9789562586597.html,Economia y administracion
9788416997787,Partnering,"OELWANG, JEAN",19920,https://www.antartica.cl/partnering-9788416997787.html,Economia y administracion
9788416997749,No Eres Tu Trabajo,"DE LA CALLE, SERGIO",13520,https://www.antartica.cl/no-eres-tu-trabajo-9788416997749.html,Economia y administracion
9789564166155,Marketing Feliz En La Tregua De Los Sexo,"LASHERAS ROJAS, EDUARDO",13999,https://www.antartica.cl/marketing-feliz-en-la-tregua-de-los-sexo-9789564166155.html,Economia y administracion
9789566195924,La Ciencia De Hacerse Rico,"WATTLES, WALLACE D.",11900,https://www.antartica.cl/la-ciencia-de-hacerse-rico-9789566195924.html,Economia y administracion
9788416997794,Los 6 Talentos Laborales,"LENCIONI, PATRICK",19900,https://www.antartica.cl/los-6-talentos-laborales-9788416997794.html,Economia y administracion
9788416997664,Encuentra Tu Oportunidad,"SINGH CASSIDY, SUKHINDER",22900,https://www.antartica.cl/encuentra-tu-oportunidad-9788416997664.html,Economia y administracion
9789566275091,El Gran Engaño,"MAZZUCATO, MARIANA",23000,https://www.antartica.cl/el-gran-engano-9789566275091.html,Economia y administracion
9788416997831,Derek Sivers. Obras Completas (O Casi),"SIVERS, DEREK",25900,https://www.antartica.cl/derek-sivers-obras-completas-o-casi-9788416997831.html,Economia y administracion
9788417963866,Un Pavo Real En El Reino De Los Pinguinos,"GALLAGHER, B.J.",4197,https://www.antartica.cl/un-pavo-real-en-el-reino-de-los-pinguinos-9788417963866.html,Economia y administracion
9788417963897,Tu Planificador De Horarios,"NEWPORT, CAL",11192,https://www.antartica.cl/tu-planificador-de-horarios-9788417963897.html,Economia y administracion
9788417963910,Palabras Magicas,"BERGER, JONAH",19192,https://www.antartica.cl/palabras-magicas-9788417963910.html,Economia y administracion
9788417963651,Los Fundadores (TD),"SONI, JIMMY",22392,https://www.antartica.cl/los-fundadores-td-9788417963651.html,Economia y administracion
9789568865849,La Franja Y La Ruta. Inversiones De Empresas Chinas En America Latina,VARIOS AUTORES,16330,https://www.antartica.cl/la-franja-y-la-ruta-inversiones-de-empresas-chinas-en-america-latina-9789568865849.html,Economia y administracion
9788417963859,Crea Tu Segundo Cerebro,"FORTE, TIAGO",19192,https://www.antartica.cl/crea-tu-segundo-cerebro-9788417963859.html,Economia y administracion
,,,,,Economia y administracion
9789566260103,Economia Bajo Amenaza,"PALACIOS, LUCAS",15900,https://www.antartica.cl/economia-bajo-amenaza-9789566260103.html,Economia y administracion
9789561431621,Desafios Para Un Desarrollo Sustentable,"VIAL RUIZ-TAGLE, JOAQUIN",22000,https://www.antartica.cl/desafios-para-un-desarrollo-sustentable-9789561431621.html,Economia y administracion
9789563386813,"Mujeres, Naturaleza Y Gestion Organizacional","ZUMAETA QUIROZ, TANIA",16900,https://www.antartica.cl/mujeres-naturaleza-y-gestion-organizacional-9789563386813.html,Economia y administracion
9786077472766,Las 12 Palancas Del Exito,"COVEY, STEPHEN R.",22900,https://www.antartica.cl/las-12-palancas-del-exito-9786077472766.html,Economia y administracion
9786075693903,El Pequeño Libro Para Invertir Como Los Profesionales,"PEARL, JOSHUA",26900,https://www.antartica.cl/el-pequeno-libro-para-invertir-como-los-profesionales-9786075693903.html,Economia y administracion
9789560017499,Una Historia De Grandes Recesiones Y Crisis En El Capitalismo: 1914-2019,"SOLIMANO, ANDRES",18000,https://www.antartica.cl/una-historia-de-grandes-recesiones-y-crisis-en-el-capitalismo-1914-2019-9789560017499.html,Economia y administracion
9791254990025,Un Millon Para Mi Hija,"DI LORENZO, PIETRO",18400,https://www.antartica.cl/un-millon-para-mi-hija-9791254990025.html,Economia y administracion
9791254990049,Profesion: Gestor De Redes Sociales,"GENTILI, VERONICA",20700,https://www.antartica.cl/profesion-gestor-de-redes-sociales-9791254990049.html,Economia y administracion
9791254990001,Neuromarketing,"DIOTTO, MARIANO",19200,https://www.antartica.cl/neuromarketing-9791254990001.html,Economia y administracion
