isbn,titulo,Autor,precio,link,categoria
9789561130388,Obra Y Legado De Otto Warburg. Un Hito En La Historia De La Bioquimica,"SEELENFREUND H., DANIELA",13000,https://www.antartica.cl/obra-y-legado-de-otto-warburg-un-hito-en-la-historia-de-la-bioquimica-9789561130388.html,Ciencias Exactas
9789564085036,Pi. Una Autobiografia Infinita,,13520,https://www.antartica.cl/pi-una-autobiografia-infinita-9789564085036.html,Ciencias Exactas
9789566195863,"Hola, Sueño","WU, DRA. JADE",28900,https://www.antartica.cl/hola-sueno-9789566195863.html,Ciencias Exactas
9789569961915,El Mono Que Llevamos Dentro,"DE WAAL, FRANS",26900,https://www.antartica.cl/el-mono-que-llevamos-dentro-9789569961915.html,Ciencias Exactas
9789566215110,El Tiempo,"KLEIN, STEFAN",24900,https://www.antartica.cl/el-tiempo-9789566215110.html,Ciencias Exactas
9788467796629,Mercedes Benz . 140 Años De Historia,"SAORNIL, VICTOR",26991,https://www.antartica.cl/mercedes-benz-140-anos-de-historia-9788467796629.html,Ciencias Exactas
9788419282644,Porsche. Los Modelos Legendarios,"RAPELLI, ANDREA",44910,https://www.antartica.cl/porsche-los-modelos-legendarios-9788419282644.html,Ciencias Exactas
9789560115539,Especies Minerales Chilenas,"CUADRA CARDENAS, PATRICIO",35000,https://www.antartica.cl/especies-minerales-chilenas-9789560115539.html,Ciencias Exactas
9789563901733,Evolucion. Un Presente Continuo,"OPAZO, JUAN",12900,https://www.antartica.cl/evolucion-un-presente-continuo-9789563901733.html,Ciencias Exactas
9789569948374,La Costumbre Ensordece,"DELGADO, MIGUEL",20900,https://www.antartica.cl/la-costumbre-ensordece-9789569948374.html,Ciencias Exactas
9786071677853,El Año Del Murcielago,"HERNANDEZ RAMIREZ, GRECO",10501,https://www.antartica.cl/el-ano-del-murcielago-9786071677853.html,Ciencias Exactas
9789569993350,¿Para Que Sirven Las Matematicas?,"STEWART, IAN",23900,https://www.antartica.cl/para-que-sirven-las-matematicas-9789569993350.html,Ciencias Exactas
,,,,,Ciencias Exactas
9789566232216,Luna Para Niños Y Niñas,"MAZA, JOSE MARIA",15900,https://www.antartica.cl/luna-para-ninos-y-ninas-9789566232216.html,Ciencias Exactas
9789561710481,Podemos Y Debemos Investigar,"QUIROZ, WALDO",22000,https://www.antartica.cl/podemos-y-debemos-investigar-9789561710481.html,Ciencias Exactas
9789566173762,Planta Sapiens,"CALVO, PACO",19900,https://www.antartica.cl/planta-sapiens-9789566173762.html,Ciencias Exactas
9789564162355,Cielo Nocturno. Guia De Bolsillo,"VASQUEZ, DIEGO",5000,https://www.antartica.cl/cielo-nocturno-guia-de-bolsillo-9789564162355.html,Ciencias Exactas
9789566247272,Artificial,"SIGMAN, MARIANO",18000,https://www.antartica.cl/artificial-9789566247272.html,Ciencias Exactas
9788415848677,Tratamientos Auxiliares En Revestimientos Con Piezas Rigidas,,14990,https://www.antartica.cl/tratamientos-auxiliares-en-revestimientos-con-piezas-rigidas-9788415848677.html,Ciencias Exactas
9788483646373,"Toma De Datos, Mediciones Y Croquis Para La Instalacion De Elementos D","QUESADA OCON, ALFONSO JAVIER",20990,https://www.antartica.cl/toma-de-datos-mediciones-y-croquis-para-la-instalacion-de-elementos-d-9788483646373.html,Ciencias Exactas
9788429140439,Temas Programados De Física. Mecánica 2,"FAGET, J.",27900,https://www.antartica.cl/temas-programados-de-fisica-mecanica-2-9788429140439.html,Ciencias Exactas
9788429182248,Tecnología Mecánica 4. Guía Profesor,DELMAR PUBLISHERS,6490,https://www.antartica.cl/tecnologia-mecanica-4-guia-profesor-9788429182248.html,Ciencias Exactas
2000020414076,Sistemas De Inyección De Gasolina Ke-Jetronic,BOSCH,9900,https://www.antartica.cl/sistemas-de-inyeccion-de-gasolina-ke-jetronic-2000020414076.html,Ciencias Exactas
9788429170054,Quimica Inorganica (2) 1º Edicion,"SHRIVER, D. F.",27990,https://www.antartica.cl/quimica-inorganica-2-1-edicion-9788429170054.html,Ciencias Exactas
9788483644553,Puesta En Servicio Y Operacion De Instalaciones Solares Termicas,"INNOVACION Y CUALIFICACION, S.L.",24990,https://www.antartica.cl/puesta-en-servicio-y-operacion-de-instalaciones-solares-termicas-9788483644553.html,Ciencias Exactas
9788415648314,Procesos Auxiliares De Fabricacion En El Mecanizado Por Arranque De Vi,,14990,https://www.antartica.cl/procesos-auxiliares-de-fabricacion-en-el-mecanizado-por-arranque-de-vi-9788415648314.html,Ciencias Exactas
9788483644539,Organizacion Y Montaje Mecanico E Hidraulico De Instalaciones Solares,"QUINTANILLA PIÑA, RICARDO",26990,https://www.antartica.cl/organizacion-y-montaje-mecanico-e-hidraulico-de-instalaciones-solares-9788483644539.html,Ciencias Exactas
9789563061345,Ontología Del Lenguaje Vs Biología Del Amor. Sobre La Concepcion De Hu,"ECHEVERRIA, RAFAEL",9250,https://www.antartica.cl/ontologia-del-lenguaje-vs-biologia-del-amor-sobre-la-concepcion-de-hu-9789563061345.html,Ciencias Exactas
9788415792598,Montaje Y Verificacion De Componentes (Edicion 2013),"BEAS ARCO, JESUS",33990,https://www.antartica.cl/montaje-y-verificacion-de-componentes-edicion-2013-9788415792598.html,Ciencias Exactas
9788415648871,Montaje De Redes De Saneamiento,"MENDOZA ESCOT, DIEGO JAVIER",24490,https://www.antartica.cl/montaje-de-redes-de-saneamiento-9788415648871.html,Ciencias Exactas
9789508618795,Maria Discipula De Jesus Y Mensajera Del,,4850,https://www.antartica.cl/maria-discipula-de-jesus-y-mensajera-del-9789508618795.html,Ciencias Exactas
9788483644461,Mantenimiento De Instalaciones Solares Termicas (Edicion 2011),"DIAZ PEREZ, ANTONIO",26990,https://www.antartica.cl/mantenimiento-de-instalaciones-solares-termicas-edicion-2011-9788483644461.html,Ciencias Exactas
9789508613462,Los Titeres En La Catequesis,,4000,https://www.antartica.cl/los-titeres-en-la-catequesis-9789508613462.html,Ciencias Exactas
9788415216162,Los Dias Interminables De Estar Muerto,"CHOWN, MARCUS",42650,https://www.antartica.cl/los-dias-interminables-de-estar-muerto-9788415216162.html,Ciencias Exactas
9788494100833,"Las Armas Y El Oro. Palancas De La Guerra, Mitos Del Franquismo","VIÑAS, ANGEL",27990,https://www.antartica.cl/las-armas-y-el-oro-palancas-de-la-guerra-mitos-del-franquismo-9788494100833.html,Ciencias Exactas
9788492616817,La Prediccion Cientifica. Concepciones Filosofico-Metodologicas,"GONZALEZ, WENCESLAO J.",34560,https://www.antartica.cl/la-prediccion-cientifica-concepciones-filosofico-metodologicas-9788492616817.html,Ciencias Exactas
9788484761136,La Ingenieria En Los Procesos De Desertificacion,RICHARD PRYOR,100990,https://www.antartica.cl/la-ingenieria-en-los-procesos-de-desertificacion-9788484761136.html,Ciencias Exactas
9788415792772,Igualacion Y Preparacion De Superficies (Edicion 2013),"JIMENEZ PADILLA, BERNABE",22990,https://www.antartica.cl/igualacion-y-preparacion-de-superficies-edicion-2013-9788415792772.html,Ciencias Exactas
9788460546634,Gruas 1º Edicion,LARRODE,63742,https://www.antartica.cl/gruas-1-edicion-9788460546634.html,Ciencias Exactas
9788483648650,Funcion Del Mando Intermedio En La Prl,"GARCIA FENOLL, GONZALO",11990,https://www.antartica.cl/funcion-del-mando-intermedio-en-la-prl-9788483648650.html,Ciencias Exactas
9788429144079,Física Para La Ciencia Y La Tecnología Apéndices Y Respuestas 5ª Edici,,7990,https://www.antartica.cl/fisica-para-la-ciencia-y-la-tecnologia-apendices-y-respuestas-5-edici-9788429144079.html,Ciencias Exactas
9788415670834,Elaboración De Productos Finales De Piedra Natural: Técnicas Y Proceso,"ASESORAMIENTO, TECNOLOGIA E INVESTIGACION S.L.",23490,https://www.antartica.cl/elaboracion-de-productos-finales-de-piedra-natural-tecnicas-y-proceso-9788415670834.html,Ciencias Exactas
9788429148893,Diseño Y Análisis De Materiales Compuestos 1º Edicion,"MIRAVETE, ANTONIO",36490,https://www.antartica.cl/diseno-y-analisis-de-materiales-compuestos-1-edicion-9788429148893.html,Ciencias Exactas
9789701024003,Dirección Por Servicio,,17710,https://www.antartica.cl/direccion-por-servicio-9789701024003.html,Ciencias Exactas
9788497329361,Desarrollo De Redes Electricas Y Centros De Transformacion,"TRASHORRAS, MONTECELOS JESUS",33990,https://www.antartica.cl/desarrollo-de-redes-electricas-y-centros-de-transformacion-9788497329361.html,Ciencias Exactas
9789701048856,Calculos Para Planeacion Y Control Empre,"MONEREO, CARLES",8500,https://www.antartica.cl/calculos-para-planeacion-y-control-empre-9789701048856.html,Ciencias Exactas
9788429176001,Bioquimica 6º Edicion (Td),,72900,https://www.antartica.cl/bioquimica-6-edicion-td-9788429176001.html,Ciencias Exactas
9788419654717,Gravedad,"CHOWN, MARCUS",19000,https://www.antartica.cl/gravedad-9788419654717.html,Ciencias Exactas
9788419654236,La Poesia De Los Numeros,"TAMMET, DANIEL",18000,https://www.antartica.cl/la-poesia-de-los-numeros-9788419654236.html,Ciencias Exactas
,,,,,Ciencias Exactas
9788449340307,Parasitos Sin Fin,"AIVELO, TUOMAS",24900,https://www.antartica.cl/parasitos-sin-fin-9788449340307.html,Ciencias Exactas
9789561710498,Procedimientos De Laboratorio Para La Investigacion En Metalurgia Extractiva,"FUENZALIDA, PAZ",13999,https://www.antartica.cl/procedimientos-de-laboratorio-para-la-investigacion-en-metalurgia-extractiva-9789561710498.html,Ciencias Exactas
9788419341105,Curiosidades Matematicas,"DARLING, DAVID",22400,https://www.antartica.cl/curiosidades-matematicas-9788419341105.html,Ciencias Exactas
9789584298164,Racionalidad,"PINKER, STEVEN",25490,https://www.antartica.cl/racionalidad-9789584298164.html,Ciencias Exactas
9788492917099,La Inmensidad Del Mundo,"YONG, ED",34900,https://www.antartica.cl/la-inmensidad-del-mundo-9788492917099.html,Ciencias Exactas
9788491994756,Desigualdad,"LALUEZA FOX, CARLES",22900,https://www.antartica.cl/desigualdad-9788491994756.html,Ciencias Exactas
9788418525513,Locos Por Los Numeros,"PEIRETTI, FEDERICO",17210,https://www.antartica.cl/locos-por-los-numeros-9788418525513.html,Ciencias Exactas
9789566205432,Manual Para Sobrevivir A Nuestra Loca Geografia,"FARIAS, CRISTIAN",17000,https://www.antartica.cl/manual-para-sobrevivir-a-nuestra-loca-geografia-9789566205432.html,Ciencias Exactas
9788491995142,Planeta Silencioso,"GOULSON, DAVE",31900,https://www.antartica.cl/planeta-silencioso-9788491995142.html,Ciencias Exactas
9788418619359,Como Funciona El Mundo,"SMIL, VACLAV",21000,https://www.antartica.cl/como-funciona-el-mundo-9788418619359.html,Ciencias Exactas
9788413611334,Vera Rubin,"MITTON, JACQUELINE",27900,https://www.antartica.cl/vera-rubin-9788413611334.html,Ciencias Exactas
9788413612195,El Ultimo Horizonte,"BALBI, AMEDEO",24900,https://www.antartica.cl/el-ultimo-horizonte-9788413612195.html,Ciencias Exactas
9788413611600,El Tiempo,"VIÑAS, JOSE MIGUEL",18900,https://www.antartica.cl/el-tiempo-9788413611600.html,Ciencias Exactas
9788413611686,El Mito De La Inteligencia Artificial,"LARSON, ERICK",28900,https://www.antartica.cl/el-mito-de-la-inteligencia-artificial-9788413611686.html,Ciencias Exactas
9788413611617,El Cuerpo Humano,BIG VAN CIENCIA,17900,https://www.antartica.cl/el-cuerpo-humano-9788413611617.html,Ciencias Exactas
9789566075424,La Mujer Renovada,"BRIZENDINE, LOUANN",15400,https://www.antartica.cl/la-mujer-renovada-9789566075424.html,Ciencias Exactas
9788418741913,Las Ideas Fundamentales Del Universo,"CARROLL, SEAN",19120,https://www.antartica.cl/las-ideas-fundamentales-del-universo-9788418741913.html,Ciencias Exactas
9789566223023,"Alergia, La Nueva Epidemia","RIBO, PAULA",19900,https://www.antartica.cl/alergia-la-nueva-epidemia-9789566223023.html,Ciencias Exactas
9789566122418,Valio La Pena,,18900,https://www.antartica.cl/valio-la-pena-9789566122418.html,Ciencias Exactas
9789564083643,Luna,"MAZA, JOSE MARIA",14320,https://www.antartica.cl/luna-9789564083643.html,Ciencias Exactas
9788418741333,Testosterona,"HOOVEN, CAROLE",18320,https://www.antartica.cl/testosterona-9788418741333.html,Ciencias Exactas
9789566195207,La Quimica De Lo Bello,"GARCIA BELLO, DEBORAH",21900,https://www.antartica.cl/la-quimica-de-lo-bello-9789566195207.html,Ciencias Exactas
9788418741357,La Muerte De Los Bosques,"LLORET, FRANCISCO",25900,https://www.antartica.cl/la-muerte-de-los-bosques-9788418741357.html,Ciencias Exactas
9788418741654,Historia De Los Numeros,"GRACIAN, ENRIQUE",23500,https://www.antartica.cl/historia-de-los-numeros-9788418741654.html,Ciencias Exactas
9789561430570,"Rolando Chuaqui Kettlun. Matematicas, Fisica E Interdisciplina","QUEZADA, WILFREDO",26310,https://www.antartica.cl/rolando-chuaqui-kettlun-matematicas-fisica-e-interdisciplina-9789561430570.html,Ciencias Exactas
9788411071574,Diferentes,"DE WAAL, FRANS",26900,https://www.antartica.cl/diferentes-9788411071574.html,Ciencias Exactas
9786075389394,Robotica En Educacion Infantil Y Primaria,"MONTES MARTINEZ, IVAN",16350,https://www.antartica.cl/robotica-en-educacion-infantil-y-primaria-9788426734099.html,Ciencias Exactas
9789569993244,Emocional,"MLODINOW, LEONARD",20900,https://www.antartica.cl/emocional-9789569993244.html,Ciencias Exactas
9788449339769,La Vida Es Simple,"MCFADDEN, JOHNJOE",26900,https://www.antartica.cl/la-vida-es-simple-9788449339769.html,Ciencias Exactas
9788418619663,La Luz Revelada,"HAROCHE, SERGE",22000,https://www.antartica.cl/la-luz-revelada-9788418619663.html,Ciencias Exactas
9788466672702,Blues Para Un Planeta Azul,"FUEYO, JUAN",11000,https://www.antartica.cl/blues-para-un-planeta-azul-9788466672702.html,Ciencias Exactas
