isbn,titulo,Autor,precio,link,categoria
9788441441835,Agenda Del Bienestar Yoga Es Vida,"PEREZ RODRIGUEZ, MARTA",19000,https://www.antartica.cl/agenda-del-bienestar-yoga-es-vida-9788441441835.html,Entretencion y manualidades
9789563381948,Volver A Tocar El Cielo. El Campeonato De La U De 1994,"PEREZ MALDONADO, RODRIGO",13900,https://www.antartica.cl/volver-a-tocar-el-cielo-el-campeonato-de-la-u-de-1994-9789563381948.html,Entretencion y manualidades
9789563380873,Origen De Una Pasion: Los Albos Y Las Claves De Su Popularidad,"GUIDOTTI ZERSI, ROBERTO",15900,https://www.antartica.cl/origen-de-una-pasion-los-albos-y-las-claves-de-su-popularidad-9789563380873.html,Entretencion y manualidades
9789568323714,Mumo...Por Siempre. La Biografia De Raimundo Tupper,"AVENDAÑO, LUIS",13900,https://www.antartica.cl/mumopor-siempre-la-biografia-de-raimundo-tupper-9789568323714.html,Entretencion y manualidades
9789562571098,Curso Basico De Crochet,"SARKAR, SUHREED",19800,https://www.antartica.cl/curso-basico-de-crochet-9789562571098.html,Entretencion y manualidades
9789563380521,Calle Larga Con Final De Pasto,"CASZELY, CARLOS",13900,https://www.antartica.cl/calle-larga-con-final-de-pasto-9789563380521.html,Entretencion y manualidades
9789564083407,Pack Virginia Demaria,"DEMARIA, VIRGINIA",21160,https://www.antartica.cl/pack-virginia-demaria-9789564083407.html,Entretencion y manualidades
9789878280387,Moda Crochet,VEREDIT,14170,https://www.antartica.cl/moda-crochet-9789878280387.html,Entretencion y manualidades
9789878280356,Guia De Puntos Dos Agujas,VEREDIT,14170,https://www.antartica.cl/guia-de-puntos-dos-agujas-9789878280356.html,Entretencion y manualidades
9789878280325,Guia De Puntos Crochet,VEREDIT,14170,https://www.antartica.cl/guia-de-puntos-crochet-9789878280325.html,Entretencion y manualidades
9789878280417,El Arte De Tejer 2023,VEREDIT,16350,https://www.antartica.cl/el-arte-de-tejer-2023-9789878280417.html,Entretencion y manualidades
9788416972913,30 Dias De Creatividad,"BASFORD, JOHANNA",19900,https://www.antartica.cl/30-dias-de-creatividad-9788416972913.html,Entretencion y manualidades
9789564083179,La Tercera,"WALL , ALEJANDRO",11543,https://www.antartica.cl/la-tercera-9789564083179.html,Entretencion y manualidades
9788418350832,"Ajedrez. Campeones, Partidas Y Jugadas","BEN, GRAFF",37990,https://www.antartica.cl/ajedrez-campeones-partidas-y-jugadas-9788418350832.html,Entretencion y manualidades
9789564082714,Don Elias,"ARTECHE, PABLO",11830,https://www.antartica.cl/don-elias-9789564082714.html,Entretencion y manualidades
9788417557119,Crochet + Actitud,VARIOS AUTORES,26400,https://www.antartica.cl/crochet-actitud-9788417557119.html,Entretencion y manualidades
9789561236783,Yo Hago Mi Ropa (Costurero De Marylo),"IRIARTE GAETE, MARIA LORENA",19990,https://www.antartica.cl/yo-hago-mi-ropa-costurero-de-marylo-9789561236783.html,Entretencion y manualidades
9788418350160,"Caballos. Razas, Culturas Y Tradiciones","COTTICA, SUSANA",34152,https://www.antartica.cl/caballos-razas-culturas-y-tradiciones-9788418350160.html,Entretencion y manualidades
9789564060774,Suenan Los Bombos Historias De La UC En La Libertadores,"HUBNER, VICENTE",6000,https://www.antartica.cl/suenan-los-bombos-historias-de-la-uc-en-la-libertadores-9789564060774.html,Entretencion y manualidades
9788417492243,Maravillas De La Vida Silvestre,"MAROTTA, MILLIE",19800,https://www.antartica.cl/maravillas-de-la-vida-silvestre-9788417492243.html,Entretencion y manualidades
9789463597661,Dibujar En Diez Pasos. Gatos,"LECOUFFE, JUSTINE",18800,https://www.antartica.cl/dibujar-en-diez-pasos-gatos-9789463597661.html,Entretencion y manualidades
9789463597586,Bloques A Ganchillo (Crochet),MORGAN,25800,https://www.antartica.cl/bloques-a-ganchillo-crochet-9789463597586.html,Entretencion y manualidades
9786075572178,Como Despertar El Amor De Una Planta,"OAKES, SUMMER RAYNE",17976,https://www.antartica.cl/como-despertar-el-amor-de-una-planta-9786075572178.html,Entretencion y manualidades
9788466207669,Stretching,"ROMANO, VALENTINA",14630,https://www.antartica.cl/stretching-9788466207669.html,Entretencion y manualidades
9788466230124,Bordar A Maquina - Nueva Artesania,"STANLEY, ISABEL",17661,https://www.antartica.cl/bordar-a-maquina-nueva-artesania-9788466230124.html,Entretencion y manualidades
9788466230131,Aplicaciones De Patchwork - Nueva Artesania,"BOASE, PETRA",10092,https://www.antartica.cl/aplicaciones-de-patchwork-nueva-artesania-9788466230131.html,Entretencion y manualidades
